,t,epsilon,samples,w,particle_id,distance,par_name,par_val,sumstat_name,sumstat_val
0,0,29.60452405336745,235,0.02,17340,26.231064414399892,erode__k_depth_scale,67.70691095729347,data,"[   0.          162.79312319  661.97242723 1278.55899522 1877.04170129
 2469.16547538 2903.97198876 3318.23011252 3791.15372451 4191.56487824
 4350.62123287 4326.50886319 4138.14464424 3855.52944443 3622.41970063
 3429.30019525 3235.07179767 3043.4299314  2829.41480214 2591.29159433
 2428.91386191 2359.39001164 2333.86293647 2264.16601189 2252.74869514
 2276.60371488 2248.40888932 2230.3578208  2174.62942988 2095.09642199
 1998.89953397 1983.50440181 1942.90576275 1940.72201861 1889.84548001
 1848.79508944 1799.0941114  1723.09388487 1634.57674948 1561.00513076
 1489.40934918 1372.91438878 1321.11737359 1275.46537955 1237.00343361
 1206.64291889 1164.98924765 1115.02164172 1050.57257066  976.7995326
  928.36547878  904.20338005  829.14693785  731.37512221  624.97789748
  571.86024222  545.05586399  571.35111865  598.96916326  573.39681393
  514.93868567  447.46762304  412.46852748  402.91279892  443.59992294
  462.15575923  491.80274239  469.3549007   454.67229222  436.67211358
  315.88323365  241.90458749  236.29941823]"
1,0,29.60452405336745,235,0.02,17340,26.231064414399892,erode__k_factor,0.3595926537978055,data,"[   0.          162.79312319  661.97242723 1278.55899522 1877.04170129
 2469.16547538 2903.97198876 3318.23011252 3791.15372451 4191.56487824
 4350.62123287 4326.50886319 4138.14464424 3855.52944443 3622.41970063
 3429.30019525 3235.07179767 3043.4299314  2829.41480214 2591.29159433
 2428.91386191 2359.39001164 2333.86293647 2264.16601189 2252.74869514
 2276.60371488 2248.40888932 2230.3578208  2174.62942988 2095.09642199
 1998.89953397 1983.50440181 1942.90576275 1940.72201861 1889.84548001
 1848.79508944 1799.0941114  1723.09388487 1634.57674948 1561.00513076
 1489.40934918 1372.91438878 1321.11737359 1275.46537955 1237.00343361
 1206.64291889 1164.98924765 1115.02164172 1050.57257066  976.7995326
  928.36547878  904.20338005  829.14693785  731.37512221  624.97789748
  571.86024222  545.05586399  571.35111865  598.96916326  573.39681393
  514.93868567  447.46762304  412.46852748  402.91279892  443.59992294
  462.15575923  491.80274239  469.3549007   454.67229222  436.67211358
  315.88323365  241.90458749  236.29941823]"
2,0,29.60452405336745,235,0.02,17340,26.231064414399892,erode__s_crit,0.07502439382459543,data,"[   0.          162.79312319  661.97242723 1278.55899522 1877.04170129
 2469.16547538 2903.97198876 3318.23011252 3791.15372451 4191.56487824
 4350.62123287 4326.50886319 4138.14464424 3855.52944443 3622.41970063
 3429.30019525 3235.07179767 3043.4299314  2829.41480214 2591.29159433
 2428.91386191 2359.39001164 2333.86293647 2264.16601189 2252.74869514
 2276.60371488 2248.40888932 2230.3578208  2174.62942988 2095.09642199
 1998.89953397 1983.50440181 1942.90576275 1940.72201861 1889.84548001
 1848.79508944 1799.0941114  1723.09388487 1634.57674948 1561.00513076
 1489.40934918 1372.91438878 1321.11737359 1275.46537955 1237.00343361
 1206.64291889 1164.98924765 1115.02164172 1050.57257066  976.7995326
  928.36547878  904.20338005  829.14693785  731.37512221  624.97789748
  571.86024222  545.05586399  571.35111865  598.96916326  573.39681393
  514.93868567  447.46762304  412.46852748  402.91279892  443.59992294
  462.15575923  491.80274239  469.3549007   454.67229222  436.67211358
  315.88323365  241.90458749  236.29941823]"
3,0,29.60452405336745,235,0.02,17340,26.231064414399892,erode__travel_dist,223361.44490785518,data,"[   0.          162.79312319  661.97242723 1278.55899522 1877.04170129
 2469.16547538 2903.97198876 3318.23011252 3791.15372451 4191.56487824
 4350.62123287 4326.50886319 4138.14464424 3855.52944443 3622.41970063
 3429.30019525 3235.07179767 3043.4299314  2829.41480214 2591.29159433
 2428.91386191 2359.39001164 2333.86293647 2264.16601189 2252.74869514
 2276.60371488 2248.40888932 2230.3578208  2174.62942988 2095.09642199
 1998.89953397 1983.50440181 1942.90576275 1940.72201861 1889.84548001
 1848.79508944 1799.0941114  1723.09388487 1634.57674948 1561.00513076
 1489.40934918 1372.91438878 1321.11737359 1275.46537955 1237.00343361
 1206.64291889 1164.98924765 1115.02164172 1050.57257066  976.7995326
  928.36547878  904.20338005  829.14693785  731.37512221  624.97789748
  571.86024222  545.05586399  571.35111865  598.96916326  573.39681393
  514.93868567  447.46762304  412.46852748  402.91279892  443.59992294
  462.15575923  491.80274239  469.3549007   454.67229222  436.67211358
  315.88323365  241.90458749  236.29941823]"
4,0,29.60452405336745,235,0.02,17341,23.039090646123345,erode__k_depth_scale,122.20422164086169,data,"[2.64281103e-02 2.78285859e-02 2.47550066e+02 8.48246310e+02
 1.42913084e+03 2.00190619e+03 2.41580890e+03 2.80769803e+03
 3.26247647e+03 3.68455831e+03 3.91665324e+03 3.94085329e+03
 3.79184131e+03 3.52578639e+03 3.31621173e+03 3.14877918e+03
 2.97030923e+03 2.76102432e+03 2.51985555e+03 2.28463879e+03
 2.15179368e+03 2.12357769e+03 2.14441383e+03 2.12464107e+03
 2.16863305e+03 2.24606130e+03 2.26271652e+03 2.27776791e+03
 2.23956019e+03 2.17227120e+03 2.08544160e+03 2.07964310e+03
 2.04440619e+03 2.04773117e+03 2.00159903e+03 1.96495201e+03
 1.91959256e+03 1.84840603e+03 1.76527465e+03 1.69631991e+03
 1.62802100e+03 1.51609503e+03 1.46562678e+03 1.42234858e+03
 1.38537633e+03 1.35643156e+03 1.31667328e+03 1.26756831e+03
 1.20498451e+03 1.13271729e+03 1.08590367e+03 1.06776542e+03
 9.93020669e+02 8.95511015e+02 7.89278489e+02 7.35934612e+02
 7.05363150e+02 7.34779564e+02 7.58605821e+02 7.31418273e+02
 6.73920258e+02 6.06967439e+02 5.70457059e+02 5.67628488e+02
 6.02319359e+02 6.15952935e+02 6.40619258e+02 6.15667194e+02
 5.98858033e+02 5.80964260e+02 4.60142645e+02 3.79749626e+02
 3.78499577e+02]"
5,0,29.60452405336745,235,0.02,17341,23.039090646123345,erode__k_factor,0.8145013185795977,data,"[2.64281103e-02 2.78285859e-02 2.47550066e+02 8.48246310e+02
 1.42913084e+03 2.00190619e+03 2.41580890e+03 2.80769803e+03
 3.26247647e+03 3.68455831e+03 3.91665324e+03 3.94085329e+03
 3.79184131e+03 3.52578639e+03 3.31621173e+03 3.14877918e+03
 2.97030923e+03 2.76102432e+03 2.51985555e+03 2.28463879e+03
 2.15179368e+03 2.12357769e+03 2.14441383e+03 2.12464107e+03
 2.16863305e+03 2.24606130e+03 2.26271652e+03 2.27776791e+03
 2.23956019e+03 2.17227120e+03 2.08544160e+03 2.07964310e+03
 2.04440619e+03 2.04773117e+03 2.00159903e+03 1.96495201e+03
 1.91959256e+03 1.84840603e+03 1.76527465e+03 1.69631991e+03
 1.62802100e+03 1.51609503e+03 1.46562678e+03 1.42234858e+03
 1.38537633e+03 1.35643156e+03 1.31667328e+03 1.26756831e+03
 1.20498451e+03 1.13271729e+03 1.08590367e+03 1.06776542e+03
 9.93020669e+02 8.95511015e+02 7.89278489e+02 7.35934612e+02
 7.05363150e+02 7.34779564e+02 7.58605821e+02 7.31418273e+02
 6.73920258e+02 6.06967439e+02 5.70457059e+02 5.67628488e+02
 6.02319359e+02 6.15952935e+02 6.40619258e+02 6.15667194e+02
 5.98858033e+02 5.80964260e+02 4.60142645e+02 3.79749626e+02
 3.78499577e+02]"
6,0,29.60452405336745,235,0.02,17341,23.039090646123345,erode__s_crit,0.05772508159171059,data,"[2.64281103e-02 2.78285859e-02 2.47550066e+02 8.48246310e+02
 1.42913084e+03 2.00190619e+03 2.41580890e+03 2.80769803e+03
 3.26247647e+03 3.68455831e+03 3.91665324e+03 3.94085329e+03
 3.79184131e+03 3.52578639e+03 3.31621173e+03 3.14877918e+03
 2.97030923e+03 2.76102432e+03 2.51985555e+03 2.28463879e+03
 2.15179368e+03 2.12357769e+03 2.14441383e+03 2.12464107e+03
 2.16863305e+03 2.24606130e+03 2.26271652e+03 2.27776791e+03
 2.23956019e+03 2.17227120e+03 2.08544160e+03 2.07964310e+03
 2.04440619e+03 2.04773117e+03 2.00159903e+03 1.96495201e+03
 1.91959256e+03 1.84840603e+03 1.76527465e+03 1.69631991e+03
 1.62802100e+03 1.51609503e+03 1.46562678e+03 1.42234858e+03
 1.38537633e+03 1.35643156e+03 1.31667328e+03 1.26756831e+03
 1.20498451e+03 1.13271729e+03 1.08590367e+03 1.06776542e+03
 9.93020669e+02 8.95511015e+02 7.89278489e+02 7.35934612e+02
 7.05363150e+02 7.34779564e+02 7.58605821e+02 7.31418273e+02
 6.73920258e+02 6.06967439e+02 5.70457059e+02 5.67628488e+02
 6.02319359e+02 6.15952935e+02 6.40619258e+02 6.15667194e+02
 5.98858033e+02 5.80964260e+02 4.60142645e+02 3.79749626e+02
 3.78499577e+02]"
7,0,29.60452405336745,235,0.02,17341,23.039090646123345,erode__travel_dist,272255.53857510263,data,"[2.64281103e-02 2.78285859e-02 2.47550066e+02 8.48246310e+02
 1.42913084e+03 2.00190619e+03 2.41580890e+03 2.80769803e+03
 3.26247647e+03 3.68455831e+03 3.91665324e+03 3.94085329e+03
 3.79184131e+03 3.52578639e+03 3.31621173e+03 3.14877918e+03
 2.97030923e+03 2.76102432e+03 2.51985555e+03 2.28463879e+03
 2.15179368e+03 2.12357769e+03 2.14441383e+03 2.12464107e+03
 2.16863305e+03 2.24606130e+03 2.26271652e+03 2.27776791e+03
 2.23956019e+03 2.17227120e+03 2.08544160e+03 2.07964310e+03
 2.04440619e+03 2.04773117e+03 2.00159903e+03 1.96495201e+03
 1.91959256e+03 1.84840603e+03 1.76527465e+03 1.69631991e+03
 1.62802100e+03 1.51609503e+03 1.46562678e+03 1.42234858e+03
 1.38537633e+03 1.35643156e+03 1.31667328e+03 1.26756831e+03
 1.20498451e+03 1.13271729e+03 1.08590367e+03 1.06776542e+03
 9.93020669e+02 8.95511015e+02 7.89278489e+02 7.35934612e+02
 7.05363150e+02 7.34779564e+02 7.58605821e+02 7.31418273e+02
 6.73920258e+02 6.06967439e+02 5.70457059e+02 5.67628488e+02
 6.02319359e+02 6.15952935e+02 6.40619258e+02 6.15667194e+02
 5.98858033e+02 5.80964260e+02 4.60142645e+02 3.79749626e+02
 3.78499577e+02]"
8,0,29.60452405336745,235,0.02,17342,27.556090346061755,erode__k_depth_scale,96.58014157505067,data,"[   0.            0.          336.01654802  908.10736488 1443.716364
 1956.9314589  2309.6313827  2652.93949267 3084.09762326 3516.4220673
 3773.14691184 3781.77221234 3555.76689522 3186.82112455 2877.68306922
 2618.96396201 2357.91917469 2139.07520042 1989.41615557 1907.34097389
 1955.21965745 2112.82791934 2308.43494831 2442.10581878 2619.41090442
 2793.42221681 2851.67712804 2868.48964614 2807.12370824 2702.44221901
 2576.67132027 2562.85934312 2511.54171386 2511.52036372 2444.72088124
 2392.81044628 2329.42935093 2231.47323003 2116.23621437 2020.98743827
 1925.83326111 1766.42162096 1691.21289479 1624.5337205  1568.20681307
 1525.42089902 1470.07335145 1405.56706375 1323.77384822 1228.14658023
 1164.46684045 1130.35297545 1038.57972855  925.40214914  788.26844209
  697.66939303  650.11258448  707.38364424  732.58886696  699.41766675
  630.12122017  540.81114422  478.83877745  476.06449245  510.32699344
  521.530688    546.97742285  518.56923845  493.9002896   464.6062529
  337.41354514  218.11632646  269.56561696]"
9,0,29.60452405336745,235,0.02,17342,27.556090346061755,erode__k_factor,0.9886996319173557,data,"[   0.            0.          336.01654802  908.10736488 1443.716364
 1956.9314589  2309.6313827  2652.93949267 3084.09762326 3516.4220673
 3773.14691184 3781.77221234 3555.76689522 3186.82112455 2877.68306922
 2618.96396201 2357.91917469 2139.07520042 1989.41615557 1907.34097389
 1955.21965745 2112.82791934 2308.43494831 2442.10581878 2619.41090442
 2793.42221681 2851.67712804 2868.48964614 2807.12370824 2702.44221901
 2576.67132027 2562.85934312 2511.54171386 2511.52036372 2444.72088124
 2392.81044628 2329.42935093 2231.47323003 2116.23621437 2020.98743827
 1925.83326111 1766.42162096 1691.21289479 1624.5337205  1568.20681307
 1525.42089902 1470.07335145 1405.56706375 1323.77384822 1228.14658023
 1164.46684045 1130.35297545 1038.57972855  925.40214914  788.26844209
  697.66939303  650.11258448  707.38364424  732.58886696  699.41766675
  630.12122017  540.81114422  478.83877745  476.06449245  510.32699344
  521.530688    546.97742285  518.56923845  493.9002896   464.6062529
  337.41354514  218.11632646  269.56561696]"
