,t,epsilon,samples,w,particle_id,distance,par_name,par_val,sumstat_name,sumstat_val
0,0,36.8790307417734,155,0.1,17441,21.222010301954615,erode__k_depth_scale,100.26109413141323,data,"[5.51015508e-04 0.00000000e+00 3.60398725e+02 9.56720253e+02
 1.52815204e+03 2.08207603e+03 2.46031755e+03 2.79420621e+03
 3.19013322e+03 3.59419869e+03 3.85016487e+03 3.89333263e+03
 3.73013880e+03 3.38507035e+03 3.03964247e+03 2.72605600e+03
 2.40592955e+03 2.12423326e+03 1.90697985e+03 1.75278551e+03
 1.72607804e+03 1.81207509e+03 1.94425152e+03 2.02522897e+03
 2.15958547e+03 2.30646314e+03 2.35889687e+03 2.38581881e+03
 2.35098858e+03 2.28114200e+03 2.18490973e+03 2.18200876e+03
 2.14415630e+03 2.15255772e+03 2.10437206e+03 2.06798531e+03
 2.02303383e+03 1.95124324e+03 1.86525131e+03 1.79488236e+03
 1.72694379e+03 1.61163284e+03 1.55999915e+03 1.51410579e+03
 1.47477304e+03 1.44494399e+03 1.40376287e+03 1.35432938e+03
 1.29098579e+03 1.21758793e+03 1.16851451e+03 1.14810159e+03
 1.07315475e+03 9.75501913e+02 8.68937460e+02 8.08439913e+02
 7.66106245e+02 8.07053834e+02 8.30814243e+02 8.03005308e+02
 7.44069029e+02 6.76006660e+02 6.33949305e+02 6.32182141e+02
 6.65021953e+02 6.76741145e+02 7.00066654e+02 6.73792059e+02
 6.53132718e+02 6.34749704e+02 5.13817151e+02 4.10482765e+02
 4.33362540e+02]"
1,0,36.8790307417734,155,0.1,17441,21.222010301954615,erode__k_factor,0.7415741186260888,data,"[5.51015508e-04 0.00000000e+00 3.60398725e+02 9.56720253e+02
 1.52815204e+03 2.08207603e+03 2.46031755e+03 2.79420621e+03
 3.19013322e+03 3.59419869e+03 3.85016487e+03 3.89333263e+03
 3.73013880e+03 3.38507035e+03 3.03964247e+03 2.72605600e+03
 2.40592955e+03 2.12423326e+03 1.90697985e+03 1.75278551e+03
 1.72607804e+03 1.81207509e+03 1.94425152e+03 2.02522897e+03
 2.15958547e+03 2.30646314e+03 2.35889687e+03 2.38581881e+03
 2.35098858e+03 2.28114200e+03 2.18490973e+03 2.18200876e+03
 2.14415630e+03 2.15255772e+03 2.10437206e+03 2.06798531e+03
 2.02303383e+03 1.95124324e+03 1.86525131e+03 1.79488236e+03
 1.72694379e+03 1.61163284e+03 1.55999915e+03 1.51410579e+03
 1.47477304e+03 1.44494399e+03 1.40376287e+03 1.35432938e+03
 1.29098579e+03 1.21758793e+03 1.16851451e+03 1.14810159e+03
 1.07315475e+03 9.75501913e+02 8.68937460e+02 8.08439913e+02
 7.66106245e+02 8.07053834e+02 8.30814243e+02 8.03005308e+02
 7.44069029e+02 6.76006660e+02 6.33949305e+02 6.32182141e+02
 6.65021953e+02 6.76741145e+02 7.00066654e+02 6.73792059e+02
 6.53132718e+02 6.34749704e+02 5.13817151e+02 4.10482765e+02
 4.33362540e+02]"
2,0,36.8790307417734,155,0.1,17441,21.222010301954615,erode__s_crit,0.030190993510941247,data,"[5.51015508e-04 0.00000000e+00 3.60398725e+02 9.56720253e+02
 1.52815204e+03 2.08207603e+03 2.46031755e+03 2.79420621e+03
 3.19013322e+03 3.59419869e+03 3.85016487e+03 3.89333263e+03
 3.73013880e+03 3.38507035e+03 3.03964247e+03 2.72605600e+03
 2.40592955e+03 2.12423326e+03 1.90697985e+03 1.75278551e+03
 1.72607804e+03 1.81207509e+03 1.94425152e+03 2.02522897e+03
 2.15958547e+03 2.30646314e+03 2.35889687e+03 2.38581881e+03
 2.35098858e+03 2.28114200e+03 2.18490973e+03 2.18200876e+03
 2.14415630e+03 2.15255772e+03 2.10437206e+03 2.06798531e+03
 2.02303383e+03 1.95124324e+03 1.86525131e+03 1.79488236e+03
 1.72694379e+03 1.61163284e+03 1.55999915e+03 1.51410579e+03
 1.47477304e+03 1.44494399e+03 1.40376287e+03 1.35432938e+03
 1.29098579e+03 1.21758793e+03 1.16851451e+03 1.14810159e+03
 1.07315475e+03 9.75501913e+02 8.68937460e+02 8.08439913e+02
 7.66106245e+02 8.07053834e+02 8.30814243e+02 8.03005308e+02
 7.44069029e+02 6.76006660e+02 6.33949305e+02 6.32182141e+02
 6.65021953e+02 6.76741145e+02 7.00066654e+02 6.73792059e+02
 6.53132718e+02 6.34749704e+02 5.13817151e+02 4.10482765e+02
 4.33362540e+02]"
3,0,36.8790307417734,155,0.1,17441,21.222010301954615,erode__travel_dist,277016.596198826,data,"[5.51015508e-04 0.00000000e+00 3.60398725e+02 9.56720253e+02
 1.52815204e+03 2.08207603e+03 2.46031755e+03 2.79420621e+03
 3.19013322e+03 3.59419869e+03 3.85016487e+03 3.89333263e+03
 3.73013880e+03 3.38507035e+03 3.03964247e+03 2.72605600e+03
 2.40592955e+03 2.12423326e+03 1.90697985e+03 1.75278551e+03
 1.72607804e+03 1.81207509e+03 1.94425152e+03 2.02522897e+03
 2.15958547e+03 2.30646314e+03 2.35889687e+03 2.38581881e+03
 2.35098858e+03 2.28114200e+03 2.18490973e+03 2.18200876e+03
 2.14415630e+03 2.15255772e+03 2.10437206e+03 2.06798531e+03
 2.02303383e+03 1.95124324e+03 1.86525131e+03 1.79488236e+03
 1.72694379e+03 1.61163284e+03 1.55999915e+03 1.51410579e+03
 1.47477304e+03 1.44494399e+03 1.40376287e+03 1.35432938e+03
 1.29098579e+03 1.21758793e+03 1.16851451e+03 1.14810159e+03
 1.07315475e+03 9.75501913e+02 8.68937460e+02 8.08439913e+02
 7.66106245e+02 8.07053834e+02 8.30814243e+02 8.03005308e+02
 7.44069029e+02 6.76006660e+02 6.33949305e+02 6.32182141e+02
 6.65021953e+02 6.76741145e+02 7.00066654e+02 6.73792059e+02
 6.53132718e+02 6.34749704e+02 5.13817151e+02 4.10482765e+02
 4.33362540e+02]"
4,0,36.8790307417734,155,0.1,17442,25.3295760318296,erode__k_depth_scale,32.654473164013766,data,"[  71.99448464  366.17503988  871.53056075 1495.16535121 2101.75234235
 2703.2976757  3149.00455167 3574.87282747 4051.01629259 4413.06461185
 4618.83420705 4616.5183482  4417.66098121 4082.69266452 3752.78481371
 3417.50664913 3047.15871322 2703.00309991 2419.54604671 2198.11740968
 2103.87543911 2123.06311449 2190.46848827 2209.70207228 2285.44335973
 2378.31203722 2382.94927709 2369.08491708 2301.70673856 2203.05462584
 2081.16740713 2053.08154664 1996.58179575 1986.87586356 1926.71241325
 1878.24322564 1821.58719214 1739.08879832 1643.33875094 1564.55515573
 1487.70148926 1364.8208148  1307.23454795 1256.90897758 1213.77349926
 1180.28158159 1135.93282708 1083.02791904 1015.77753353  938.89390767
  887.94722003  858.0649751   781.33696377  683.06058045  576.19504109
  520.10111842  485.6830599   516.2664773   544.85439875  518.79305724
  459.72378595  391.41832644  353.04114302  339.31441478  381.90194266
  402.71960379  434.68666846  412.98453314  398.68542172  380.4213849
  259.60602761  178.67316057  181.3660736 ]"
5,0,36.8790307417734,155,0.1,17442,25.3295760318296,erode__k_factor,0.05211990411367414,data,"[  71.99448464  366.17503988  871.53056075 1495.16535121 2101.75234235
 2703.2976757  3149.00455167 3574.87282747 4051.01629259 4413.06461185
 4618.83420705 4616.5183482  4417.66098121 4082.69266452 3752.78481371
 3417.50664913 3047.15871322 2703.00309991 2419.54604671 2198.11740968
 2103.87543911 2123.06311449 2190.46848827 2209.70207228 2285.44335973
 2378.31203722 2382.94927709 2369.08491708 2301.70673856 2203.05462584
 2081.16740713 2053.08154664 1996.58179575 1986.87586356 1926.71241325
 1878.24322564 1821.58719214 1739.08879832 1643.33875094 1564.55515573
 1487.70148926 1364.8208148  1307.23454795 1256.90897758 1213.77349926
 1180.28158159 1135.93282708 1083.02791904 1015.77753353  938.89390767
  887.94722003  858.0649751   781.33696377  683.06058045  576.19504109
  520.10111842  485.6830599   516.2664773   544.85439875  518.79305724
  459.72378595  391.41832644  353.04114302  339.31441478  381.90194266
  402.71960379  434.68666846  412.98453314  398.68542172  380.4213849
  259.60602761  178.67316057  181.3660736 ]"
6,0,36.8790307417734,155,0.1,17442,25.3295760318296,erode__s_crit,0.040912473127666674,data,"[  71.99448464  366.17503988  871.53056075 1495.16535121 2101.75234235
 2703.2976757  3149.00455167 3574.87282747 4051.01629259 4413.06461185
 4618.83420705 4616.5183482  4417.66098121 4082.69266452 3752.78481371
 3417.50664913 3047.15871322 2703.00309991 2419.54604671 2198.11740968
 2103.87543911 2123.06311449 2190.46848827 2209.70207228 2285.44335973
 2378.31203722 2382.94927709 2369.08491708 2301.70673856 2203.05462584
 2081.16740713 2053.08154664 1996.58179575 1986.87586356 1926.71241325
 1878.24322564 1821.58719214 1739.08879832 1643.33875094 1564.55515573
 1487.70148926 1364.8208148  1307.23454795 1256.90897758 1213.77349926
 1180.28158159 1135.93282708 1083.02791904 1015.77753353  938.89390767
  887.94722003  858.0649751   781.33696377  683.06058045  576.19504109
  520.10111842  485.6830599   516.2664773   544.85439875  518.79305724
  459.72378595  391.41832644  353.04114302  339.31441478  381.90194266
  402.71960379  434.68666846  412.98453314  398.68542172  380.4213849
  259.60602761  178.67316057  181.3660736 ]"
7,0,36.8790307417734,155,0.1,17442,25.3295760318296,erode__travel_dist,194651.7077277642,data,"[  71.99448464  366.17503988  871.53056075 1495.16535121 2101.75234235
 2703.2976757  3149.00455167 3574.87282747 4051.01629259 4413.06461185
 4618.83420705 4616.5183482  4417.66098121 4082.69266452 3752.78481371
 3417.50664913 3047.15871322 2703.00309991 2419.54604671 2198.11740968
 2103.87543911 2123.06311449 2190.46848827 2209.70207228 2285.44335973
 2378.31203722 2382.94927709 2369.08491708 2301.70673856 2203.05462584
 2081.16740713 2053.08154664 1996.58179575 1986.87586356 1926.71241325
 1878.24322564 1821.58719214 1739.08879832 1643.33875094 1564.55515573
 1487.70148926 1364.8208148  1307.23454795 1256.90897758 1213.77349926
 1180.28158159 1135.93282708 1083.02791904 1015.77753353  938.89390767
  887.94722003  858.0649751   781.33696377  683.06058045  576.19504109
  520.10111842  485.6830599   516.2664773   544.85439875  518.79305724
  459.72378595  391.41832644  353.04114302  339.31441478  381.90194266
  402.71960379  434.68666846  412.98453314  398.68542172  380.4213849
  259.60602761  178.67316057  181.3660736 ]"
8,0,36.8790307417734,155,0.1,17443,24.432104202918133,erode__k_depth_scale,112.86836272033385,data,"[3.58973932e-02 2.11958226e+01 5.10748273e+02 1.11664363e+03
 1.70347225e+03 2.28308799e+03 2.70505088e+03 3.10752065e+03
 3.57675996e+03 4.01386408e+03 4.23792113e+03 4.23512074e+03
 4.05735689e+03 3.78179616e+03 3.55577872e+03 3.37075756e+03
 3.18410518e+03 2.99985777e+03 2.79178585e+03 2.55825314e+03
 2.40070760e+03 2.33637732e+03 2.31618062e+03 2.25198045e+03
 2.24655831e+03 2.27676699e+03 2.25600630e+03 2.24942680e+03
 2.20027467e+03 2.12305531e+03 2.03101085e+03 2.01894974e+03
 1.98063448e+03 1.98006359e+03 1.92994624e+03 1.88916184e+03
 1.83968330e+03 1.76430637e+03 1.67651243e+03 1.60357814e+03
 1.53232858e+03 1.41727332e+03 1.36562073e+03 1.31968543e+03
 1.28152477e+03 1.25171000e+03 1.20994381e+03 1.15985175e+03
 1.09589078e+03 1.02219260e+03 9.73772603e+02 9.50117231e+02
 8.75176490e+02 7.77452594e+02 6.71101040e+02 6.17882067e+02
 5.90214024e+02 6.16200732e+02 6.42635475e+02 6.16158160e+02
 5.57588518e+02 4.90456356e+02 4.55233539e+02 4.46735753e+02
 4.85700638e+02 5.03147462e+02 5.31218527e+02 5.07710288e+02
 4.92009292e+02 4.74016276e+02 3.53251173e+02 2.78646782e+02
 2.73022404e+02]"
9,0,36.8790307417734,155,0.1,17443,24.432104202918133,erode__k_factor,0.17526723433903957,data,"[3.58973932e-02 2.11958226e+01 5.10748273e+02 1.11664363e+03
 1.70347225e+03 2.28308799e+03 2.70505088e+03 3.10752065e+03
 3.57675996e+03 4.01386408e+03 4.23792113e+03 4.23512074e+03
 4.05735689e+03 3.78179616e+03 3.55577872e+03 3.37075756e+03
 3.18410518e+03 2.99985777e+03 2.79178585e+03 2.55825314e+03
 2.40070760e+03 2.33637732e+03 2.31618062e+03 2.25198045e+03
 2.24655831e+03 2.27676699e+03 2.25600630e+03 2.24942680e+03
 2.20027467e+03 2.12305531e+03 2.03101085e+03 2.01894974e+03
 1.98063448e+03 1.98006359e+03 1.92994624e+03 1.88916184e+03
 1.83968330e+03 1.76430637e+03 1.67651243e+03 1.60357814e+03
 1.53232858e+03 1.41727332e+03 1.36562073e+03 1.31968543e+03
 1.28152477e+03 1.25171000e+03 1.20994381e+03 1.15985175e+03
 1.09589078e+03 1.02219260e+03 9.73772603e+02 9.50117231e+02
 8.75176490e+02 7.77452594e+02 6.71101040e+02 6.17882067e+02
 5.90214024e+02 6.16200732e+02 6.42635475e+02 6.16158160e+02
 5.57588518e+02 4.90456356e+02 4.55233539e+02 4.46735753e+02
 4.85700638e+02 5.03147462e+02 5.31218527e+02 5.07710288e+02
 4.92009292e+02 4.74016276e+02 3.53251173e+02 2.78646782e+02
 2.73022404e+02]"
